# Coverage ledger — built from read-agent RETURNS, not from claims.
# status	path	lines	mode	agent
PENDING	.substrate/backup/bootstrap-1.20.1.py	-	-	-
PENDING	.substrate/backup/bootstrap-1.4.0.py	-	-	-
PENDING	.substrate/backup/bootstrap-1.7.0.py	-	-	-
PENDING	.substrate/backup/bootstrap-1.7.1.py	-	-	-
PENDING	.substrate/backup/bootstrap-1.8.0.py	-	-	-
PENDING	.substrate/backup/bootstrap-1.9.0.py	-	-	-
PENDING	.substrate/backup/last-upgrade.json	-	-	-
PENDING	.substrate/backup/state.json	-	-	-
PENDING	.substrate/backup/substrate-gate.pre-regen-4f50eb4d.yml	-	-	-
PENDING	.substrate/backup/substrate-gate.pre-regen-936a5584.yml	-	-	-
PENDING	.substrate/check-exceptions.yml	-	-	-
PENDING	.substrate/ci/auto-merge-enabler.yml	-	-	-
PENDING	.substrate/ci/branch-sweep.yml	-	-	-
PENDING	.substrate/ci/quality.yml.example	-	-	-
PENDING	.substrate/ci/substrate-gate.yml	-	-	-
PENDING	.substrate/claude/CLAUDE.md	-	-	-
PENDING	.substrate/episodic_index.json	-	-	-
PENDING	.substrate/guard-fires.jsonl	-	-	-
PENDING	.substrate/hooks/README.md	-	-	-
PENDING	.substrate/hooks/settings.template.json	-	-	-
PENDING	.substrate/skills/analysis/SKILL.md	-	-	-
PENDING	.substrate/skills/chase-references/SKILL.md	-	-	-
PENDING	.substrate/skills/deep-research/SKILL.md	-	-	-
PENDING	.substrate/skills/intake/SKILL.md	-	-	-
PENDING	.substrate/skills/prep-owner-steps/SKILL.md	-	-	-
PENDING	.substrate/skills/quality-gate/SKILL.md	-	-	-
PENDING	.substrate/skills/question/SKILL.md	-	-	-
PENDING	.substrate/skills/rationalize/SKILL.md	-	-	-
PENDING	.substrate/skills/release/SKILL.md	-	-	-
PENDING	.substrate/skills/repo-health/SKILL.md	-	-	-
PENDING	.substrate/skills/review/SKILL.md	-	-	-
PENDING	.substrate/skills/scope-backlog-item/SKILL.md	-	-	-
PENDING	.substrate/skills/session-close/SKILL.md	-	-	-
PENDING	.substrate/skills/upgrade-distribution/SKILL.md	-	-	-
PENDING	.substrate/state.json	-	-	-
PENDING	.substrate/upgrade-report.md	-	-	-
PENDING	CONSTITUTION.md	-	-	-
PENDING	MISSION.md	-	-	-
PENDING	README.md	-	-	-
PENDING	bootstrap.py	-	-	-
PENDING	control/README.md	-	-	-
PENDING	control/claims/README.md	-	-	-
PENDING	control/inbox.md	-	-	-
PENDING	control/outbox.md	-	-	-
PENDING	control/status.md	-	-	-
PENDING	docs/AGENT_ORIENTATION.md	-	-	-
PENDING	docs/CAPABILITIES-verified-2026-07-18.md	-	-	-
PENDING	docs/CAPABILITIES.md	-	-	-
PENDING	docs/NEXT-TASKS.md	-	-	-
PENDING	docs/PROJECT-CLOSEOUT.md	-	-	-
PENDING	docs/RESUME.md	-	-	-
PENDING	docs/ROUTINES.md	-	-	-
PENDING	docs/SKILLS-local.md	-	-	-
PENDING	docs/SKILLS.md	-	-	-
PENDING	docs/_merge_verification_2026-07-15.md	-	-	-
PENDING	docs/ai-project-workflow.md	-	-	-
PENDING	docs/anthropic-email-pack.md	-	-	-
PENDING	docs/architecture.md	-	-	-
PENDING	docs/audits/eap-project-audit-2026-07-14.md	-	-	-
PENDING	docs/capabilities.md	-	-	-
PENDING	docs/central-docs-plan.md	-	-	-
PENDING	docs/collaboration-model.md	-	-	-
PENDING	docs/conventions/adversarial-review.md	-	-	-
PENDING	docs/conventions/outbox-rollover.md	-	-	-
PENDING	docs/conventions/owner-drive-folder.md	-	-	-
PENDING	docs/conventions/reading-screen-recordings.md	-	-	-
PENDING	docs/conventions/reading-shared-ai-chats.md	-	-	-
PENDING	docs/conventions/vertex-first-for-gemini.md	-	-	-
PENDING	docs/current-state.md	-	-	-
PENDING	docs/decisions.md	-	-	-
PENDING	docs/dispatch-log.md	-	-	-
PENDING	docs/eap-audit-collection.md	-	-	-
PENDING	docs/eap-final-email-draft-2026-07-14.md	-	-	-
PENDING	docs/eap-final-night-worklists-2026-07-13.md	-	-	-
PENDING	docs/eap-final-recon-2026-07-14.md	-	-	-
PENDING	docs/eap-owner-checklist-2026-07-14.md	-	-	-
PENDING	docs/eap-retrospective.md	-	-	-
PENDING	docs/eap-story.md	-	-	-
PENDING	docs/evidence-index.md	-	-	-
PENDING	docs/execution-surfaces.md	-	-	-
PENDING	docs/experiments/README.md	-	-	-
PENDING	docs/experiments/harness-x-model-2026-07-09.md	-	-	-
PENDING	docs/experiments/prompts/pair-fable.md	-	-	-
PENDING	docs/experiments/prompts/pair-opus.md	-	-	-
PENDING	docs/experiments/prompts/pair-sonnet.md	-	-	-
PENDING	docs/experiments/tools/wcag-contrast-check.py	-	-	-
PENDING	docs/fence-index.md	-	-	-
PENDING	docs/findings/2026-07-22-pat-and-automode-capabilities.md	-	-	-
PENDING	docs/findings/2026-08-04-generated-art-pipeline.md	-	-	-
PENDING	docs/findings/2026-08-05-foundation-continuation.md	-	-	-
PENDING	docs/findings/2026-08-05-gemini-delegation.md	-	-	-
PENDING	docs/findings/2026-08-05-gemini-url-accuracy-benchmark.md	-	-	-
PENDING	docs/findings/2026-08-05-google-play-submission-requirements.md	-	-	-
PENDING	docs/findings/2026-08-05-handoff-fidelity-and-boot-path.md	-	-	-
PENDING	docs/findings/2026-08-05-hud-telemetry-verification.md	-	-	-
PENDING	docs/findings/2026-08-05-owner-calibration-three-sessions.md	-	-	-
PENDING	docs/findings/2026-08-05-playtest-discord-and-superbot-value.md	-	-	-
PENDING	docs/findings/2026-08-05-superbot-next-live-audit.md	-	-	-
PENDING	docs/findings/2026-08-05-three-repo-state-audit.md	-	-	-
PENDING	docs/findings/2026-08-06-checker-classification.md	-	-	-
PENDING	docs/findings/2026-08-06-provenance-mechanism-measured.md	-	-	-
PENDING	docs/findings/2026-08-07-curious-research-handover.md	-	-	-
PENDING	docs/findings/2026-08-07-what-the-substrate-caught.md	-	-	-
PENDING	docs/findings/2026-08-08-why-rules-dont-bind.md	-	-	-
PENDING	docs/findings/2026-08-09-eap-correspondence-record.md	-	-	-
PENDING	docs/findings/2026-08-09-error-to-mechanism.md	-	-	-
PENDING	docs/findings/2026-08-09-independent-guard-review.md	-	-	-
PENDING	docs/findings/2026-08-09-intent-map-replay.md	-	-	-
PENDING	docs/findings/2026-08-09-substrate-kit-defects.md	-	-	-
PENDING	docs/findings/2026-08-10-fleet-manager-cold-read.md	-	-	-
PENDING	docs/findings/2026-08-10-fm835-verification.md	-	-	-
PENDING	docs/findings/README.md	-	-	-
PENDING	docs/findings/branch-recreation-census-2026-07-14.md	-	-	-
PENDING	docs/findings/ci-tier-sim-2026-07-09.md	-	-	-
PENDING	docs/findings/enabler-install-verification-2026-07-11.md	-	-	-
PENDING	docs/findings/fable5-review-2026-07-09.md	-	-	-
PENDING	docs/findings/fleet-economics-2026-07.md	-	-	-
PENDING	docs/findings/gba-toolchain-proof-2026-07-09.md	-	-	-
PENDING	docs/findings/gpt-5-6-report-2026-07-09.md	-	-	-
PENDING	docs/findings/instruction-and-env-audit-2026-07-11.md	-	-	-
PENDING	docs/findings/manifest-parallel-run-2026-07-11.md	-	-	-
PENDING	docs/findings/merge-on-green-rollout-verification-2026-07-15.md	-	-	-
PENDING	docs/findings/model-matrix-2026-07.md	-	-	-
PENDING	docs/findings/night-review-2026-07-10.md	-	-	-
PENDING	docs/findings/permission-rules-port-2026-07-11.md	-	-	-
PENDING	docs/findings/ping-test-2026-07-09.md	-	-	-
PENDING	docs/findings/retro-synthesis-2026-07-09.md	-	-	-
PENDING	docs/findings/ui-visibility-2026-07-09.md	-	-	-
PENDING	docs/findings/ultracode-verification-2026-07-10.md	-	-	-
PENDING	docs/findings/venture-shortlist-2026-07-09.md	-	-	-
PENDING	docs/fleet-account-2026-07-26.md	-	-	-
PENDING	docs/fleet-inconsistencies-2026-07-13.md	-	-	-
PENDING	docs/fleet-triage.md	-	-	-
PENDING	docs/gen2-blueprint.md	-	-	-
PENDING	docs/handoff-2026-07-09.md	-	-	-
PENDING	docs/handoff-2026-07-10.md	-	-	-
PENDING	docs/helper-policy.md	-	-	-
PENDING	docs/idea-routing-2026-07-18.md	-	-	-
PENDING	docs/ideas/README.md	-	-	-
PENDING	docs/ideas/archive-ready-retro-gap-advisory-2026-07-11.md	-	-	-
PENDING	docs/ideas/bot-analytics-lane-2026-07-09.md	-	-	-
PENDING	docs/ideas/checker-contract-bank-2026-08-09.md	-	-	-
PENDING	docs/ideas/derive-dont-state-counts-2026-08-10.md	-	-	-
PENDING	docs/ideas/design-system-lane-2026-07-09.md	-	-	-
PENDING	docs/ideas/devlog-building-in-public-2026-07-09.md	-	-	-
PENDING	docs/ideas/email-chief-of-staff-2026-07-09.md	-	-	-
PENDING	docs/ideas/fleet-economics-ledger-2026-07-10.md	-	-	-
PENDING	docs/ideas/fleet-security-auditor-2026-07-09.md	-	-	-
PENDING	docs/ideas/game-lab-2026-07-09.md	-	-	-
PENDING	docs/ideas/gba-play-discord-2026-07-10.md	-	-	-
PENDING	docs/ideas/lane-seeder-automation-2026-07-10.md	-	-	-
PENDING	docs/ideas/mobile-lab-lane-2026-07-09.md	-	-	-
PENDING	docs/ideas/research-desk-release-watcher-2026-07-09.md	-	-	-
PENDING	docs/ideas/review-queue-drainer-2026-07-10.md	-	-	-
PENDING	docs/ideas/spend-instrument-model-2026-07-09.md	-	-	-
PENDING	docs/ideas/superbot-production-watchdog-2026-07-09.md	-	-	-
PENDING	docs/intent.md	-	-	-
PENDING	docs/launch-readiness-2026-07-10.md	-	-	-
PENDING	docs/merge-queue-2026-07-09.md	-	-	-
PENDING	docs/owner-actions-2026-07-17.md	-	-	-
PENDING	docs/owner-profile.md	-	-	-
PENDING	docs/owner-queue-candidates.md	-	-	-
PENDING	docs/owner-queue.md	-	-	-
PENDING	docs/owner-reflection-2026-07-21.md	-	-	-
PENDING	docs/owner-steps-2026-07-18.md	-	-	-
PENDING	docs/ownership.md	-	-	-
PENDING	docs/planning/2026-07-12-repo-consolidation-plan.md	-	-	-
PENDING	docs/planning/2026-07-14-central-docs-plan.md	-	-	-
PENDING	docs/planning/2026-07-19-next-slices.md	-	-	-
PENDING	docs/planning/2026-07-24-app-plan-life-admin.md	-	-	-
PENDING	docs/planning/2026-07-26-ci-consolidation.md	-	-	-
PENDING	docs/planning/2026-07-26-consolidation-plan-v2.md	-	-	-
PENDING	docs/planning/2026-07-26-consolidation-program.md	-	-	-
PENDING	docs/planning/2026-07-26-final-eap-email-plan.md	-	-	-
PENDING	docs/planning/2026-07-26-fleet-consolidation-plan.md	-	-	-
PENDING	docs/planning/2026-08-08-agent-operating-environment-roadmap.md	-	-	-
PENDING	docs/planning/2026-08-08-fleet-manager-as-index.md	-	-	-
PENDING	docs/planning/README.md	-	-	-
PENDING	docs/planning/gen2-launch-record-2026-07-10.md	-	-	-
PENDING	docs/planning/idea-backlog.md	-	-	-
PENDING	docs/planning/order-016-followups-2026-07-11.md	-	-	-
PENDING	docs/planning/overnight-menu-2026-07-17.md	-	-	-
PENDING	docs/playbook.md	-	-	-
PENDING	docs/pr-landing-audit-2026-07-16.md	-	-	-
PENDING	docs/pre-reboot-review-2026-07-15.md	-	-	-
PENDING	docs/project-recreation-runbook.md	-	-	-
PENDING	docs/prompts/2026-08-07-curious-research-external-review.md	-	-	-
PENDING	docs/prompts/README.md	-	-	-
PENDING	docs/prompts/baseline-2026-07-11/game-lab.md	-	-	-
PENDING	docs/prompts/baseline-2026-07-11/websites.md	-	-	-
PENDING	docs/prompts/chatgpt-project-instructions.md	-	-	-
PENDING	docs/prompts/codetool-arms.md	-	-	-
PENDING	docs/prompts/external-campaign-metaprompt.md	-	-	-
PENDING	docs/prompts/external-review-opus-2026-07-09.md	-	-	-
PENDING	docs/prompts/external-review-sonnet-2026-07-09.md	-	-	-
PENDING	docs/prompts/external/2026-07-12-gpt-deep-research-prompt.md	-	-	-
PENDING	docs/prompts/game-exploration.md	-	-	-
PENDING	docs/prompts/game-lab-founding.md	-	-	-
PENDING	docs/prompts/game-mining.md	-	-	-
PENDING	docs/prompts/gen1-winddown-universal.md	-	-	-
PENDING	docs/prompts/init-prompt-universal.md	-	-	-
PENDING	docs/prompts/trading-lab.md	-	-	-
PENDING	docs/prompts/universal-wakeup.md	-	-	-
PENDING	docs/prompts/v3/CHANGES-v3.4-to-v3.5.md	-	-	-
PENDING	docs/prompts/v3/README.md	-	-	-
PENDING	docs/prompts/v3/custom-instructions-core.md	-	-	-
PENDING	docs/prompts/v3/final-closer.md	-	-	-
PENDING	docs/prompts/v3/per-project/README.md	-	-	-
PENDING	docs/prompts/v3/per-project/curious-research-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/curious-research-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/fleet-manager-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/fleet-manager-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/game-lab-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/game-lab-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/ideas-lab-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/ideas-lab-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/self-improvement-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/self-improvement-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/superbot-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/superbot-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/superbot-world-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/superbot-world-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/venture-lab-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/venture-lab-startup.md	-	-	-
PENDING	docs/prompts/v3/per-project/websites-custom-instructions.md	-	-	-
PENDING	docs/prompts/v3/per-project/websites-startup.md	-	-	-
PENDING	docs/prompts/v3/planned-routes.md	-	-	-
PENDING	docs/prompts/v3/session-ender.md	-	-	-
PENDING	docs/prompts/v3/tools/regen_b_files.py	-	-	-
PENDING	docs/prompts/v3/tools/seat_digest_sync.py	-	-	-
PENDING	docs/prompts/v3/universal-continue.md	-	-	-
PENDING	docs/prompts/v3/universal-startup.md	-	-	-
PENDING	docs/prompts/venture-lab-draft.md	-	-	-
PENDING	docs/proposals/2026-07-12-consolidation-and-reset-plan.md	-	-	-
PENDING	docs/proposals/README.md	-	-	-
PENDING	docs/proposals/games-program-mapping-2026-07-10.md	-	-	-
PENDING	docs/proposals/games-program-mapping-conformed-2026-07-10.md	-	-	-
PENDING	docs/proposals/generated-roster-from-heartbeats.md	-	-	-
PENDING	docs/proposals/instructions/README.md	-	-	-
PENDING	docs/proposals/instructions/codetool-arm-template.md	-	-	-
PENDING	docs/proposals/instructions/game-lab.md	-	-	-
PENDING	docs/proposals/instructions/games-exploration.md	-	-	-
PENDING	docs/proposals/instructions/games-mining.md	-	-	-
PENDING	docs/proposals/instructions/mobile-lab.md	-	-	-
PENDING	docs/proposals/instructions/substrate-kit.md	-	-	-
PENDING	docs/proposals/instructions/superbot-next.md	-	-	-
PENDING	docs/proposals/instructions/trading-strategy.md	-	-	-
PENDING	docs/proposals/instructions/venture-lab.md	-	-	-
PENDING	docs/proposals/instructions/websites.md	-	-	-
PENDING	docs/proposals/universal-v5-hoist-bundle-2026-07-11.md	-	-	-
PENDING	docs/providers/README.md	-	-	-
PENDING	docs/providers/chatgpt.md	-	-	-
PENDING	docs/providers/claude.md	-	-	-
PENDING	docs/providers/cohere.md	-	-	-
PENDING	docs/providers/deepseek.md	-	-	-
PENDING	docs/providers/gemini.md	-	-	-
PENDING	docs/providers/github-copilot.md	-	-	-
PENDING	docs/providers/grok.md	-	-	-
PENDING	docs/providers/meta-llama.md	-	-	-
PENDING	docs/providers/mistral.md	-	-	-
PENDING	docs/q-index.md	-	-	-
PENDING	docs/question-router.md	-	-	-
PENDING	docs/reading-path.md	-	-	-
PENDING	docs/repo-navigation-map.md	-	-	-
PENDING	docs/repos/ACCEPTANCE-TESTS.md	-	-	-
PENDING	docs/repos/README.md	-	-	-
PENDING	docs/repos/spider-swing/README.md	-	-	-
PENDING	docs/repos/spider-swing/capabilities.md	-	-	-
PENDING	docs/repos/spider-swing/records.md	-	-	-
PENDING	docs/repos/spider-swing/working-here.md	-	-	-
PENDING	docs/research/2026-07-12-platform-capabilities.md	-	-	-
PENDING	docs/research/2026-07-12-problem-census-core.md	-	-	-
PENDING	docs/research/2026-07-12-problem-census-satellites.md	-	-	-
PENDING	docs/research/2026-07-12-prompt-architecture.md	-	-	-
PENDING	docs/research/2026-07-12-prompt-currency-audit.md	-	-	-
PENDING	docs/research/2026-07-12-qa-boot-simulation.md	-	-	-
PENDING	docs/research/2026-07-12-qa-incident-replay.md	-	-	-
PENDING	docs/research/2026-07-12-qa-question-rounds.md	-	-	-
PENDING	docs/research/2026-07-12-repo-consolidation-census.md	-	-	-
PENDING	docs/research/2026-07-12-staleness-sweep-8seat.md	-	-	-
PENDING	docs/research/2026-07-12-staleness-sweep-midday.md	-	-	-
PENDING	docs/research/2026-08-03-gemini-paid-tiers.md	-	-	-
PENDING	docs/research/2026-08-03-gemini-report-verification.md	-	-	-
PENDING	docs/research/2026-08-03-gemini-visual-qa-gem.md	-	-	-
PENDING	docs/research/2026-08-03-reducing-invented-detail.md	-	-	-
PENDING	docs/research/README.md	-	-	-
PENDING	docs/retro/archive-ready-2026-07-11.md	-	-	-
PENDING	docs/retro/coordinator-seat-2026-07-11.md	-	-	-
PENDING	docs/review-queue.md	-	-	-
PENDING	docs/roster.md	-	-	-
PENDING	docs/runtime_contracts.md	-	-	-
PENDING	docs/seat-digest.md	-	-	-
PENDING	docs/succession/coordinator-handoff-2026-07-11-evening.md	-	-	-
PENDING	docs/succession/coordinator-handoff-2026-07-11.md	-	-	-
PENDING	docs/trigger-health-spec.md	-	-	-
PENDING	docs/workflow-pr-merge-policy.md	-	-	-
PENDING	environments/README.md	-	-	-
PENDING	environments/SPEC-TEMPLATE.md	-	-	-
PENDING	environments/archetype-bot-prod.sh	-	-	-
PENDING	environments/archetype-coordinator.sh	-	-	-
PENDING	environments/archetype-gba-lab.sh	-	-	-
PENDING	environments/archetype-pinned-research.sh	-	-	-
PENDING	environments/archetype-python-lab.sh	-	-	-
PENDING	environments/archetypes.md	-	-	-
PENDING	environments/env-grant-policy.md	-	-	-
PENDING	environments/multi-repo.md	-	-	-
PENDING	environments/setup-base.sh	-	-	-
PENDING	environments/templates/env-vars.md	-	-	-
PENDING	environments/templates/setup-universal.sh	-	-	-
PENDING	environments/templates/smoke.yml	-	-	-
PENDING	project.index.json	-	-	-
PENDING	projects/README.md	-	-	-
PENDING	projects/UNIVERSAL.md	-	-	-
PENDING	projects/_inventory/inventory-games-new.md	-	-	-
PENDING	projects/_inventory/inventory-hub.md	-	-	-
PENDING	projects/_inventory/inventory-lanes.md	-	-	-
PENDING	projects/_inventory/trigger-registry-2026-07-10.md	-	-	-
PENDING	projects/codetool-lab-fable5/meta.md	-	-	-
PENDING	projects/codetool-lab-opus4.8/meta.md	-	-	-
PENDING	projects/codetool-lab-sonnet5/meta.md	-	-	-
PENDING	projects/curious-research/coordinator-prompt.md	-	-	-
PENDING	projects/curious-research/failsafe-prompt.md	-	-	-
PENDING	projects/curious-research/instructions.md	-	-	-
PENDING	projects/curious-research/meta.md	-	-	-
PENDING	projects/fleet-manager/coordinator-prompt.md	-	-	-
PENDING	projects/fleet-manager/failsafe-prompt.md	-	-	-
PENDING	projects/fleet-manager/instructions.md	-	-	-
PENDING	projects/fleet-manager/meta.md	-	-	-
PENDING	projects/fleet-manager/reboot-prompt.md	-	-	-
PENDING	projects/fleet-manager/seat-digest.md	-	-	-
PENDING	projects/fleet-manager/setup-script.sh	-	-	-
PENDING	projects/game-lab/coordinator-prompt.md	-	-	-
PENDING	projects/game-lab/failsafe-prompt.md	-	-	-
PENDING	projects/game-lab/instructions.md	-	-	-
PENDING	projects/game-lab/meta.md	-	-	-
PENDING	projects/game-lab/seat-digest.md	-	-	-
PENDING	projects/games-program/meta.md	-	-	-
PENDING	projects/gba-homebrew/meta.md	-	-	-
PENDING	projects/idea-engine/meta.md	-	-	-
PENDING	projects/ideas-lab/coordinator-prompt.md	-	-	-
PENDING	projects/ideas-lab/failsafe-prompt.md	-	-	-
PENDING	projects/ideas-lab/instructions.md	-	-	-
PENDING	projects/ideas-lab/meta.md	-	-	-
PENDING	projects/mobile-lab/meta.md	-	-	-
PENDING	projects/pokemon-mod-lab/meta.md	-	-	-
PENDING	projects/product-forge/coordinator-prompt.md	-	-	-
PENDING	projects/product-forge/failsafe-prompt.md	-	-	-
PENDING	projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0001-wip-born-red-session-card-heartbeat-phone-controller.patch	-	-	-
PENDING	projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0002-phone-controller-Slice-4-combo-HID-device-keyboard-g.patch	-	-	-
PENDING	projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0003-phone-controller-Slice-4-ci-debug-APK-artifact-hid-c.patch	-	-	-
PENDING	projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0004-close-out-Slice-4-heartbeat-session-card-complete-ve.patch	-	-	-
PENDING	projects/product-forge/handoff/2026-07-23-phone-controller-slice4/README.md	-	-	-
PENDING	projects/product-forge/handoff/2026-07-23-phone-controller-slice4/land.sh	-	-	-
PENDING	projects/product-forge/instructions.md	-	-	-
PENDING	projects/product-forge/meta.md	-	-	-
PENDING	projects/product-forge/setup-script.sh	-	-	-
PENDING	projects/self-improvement/coordinator-prompt.md	-	-	-
PENDING	projects/self-improvement/failsafe-prompt.md	-	-	-
PENDING	projects/self-improvement/instructions.md	-	-	-
PENDING	projects/self-improvement/meta.md	-	-	-
PENDING	projects/sim-lab/meta.md	-	-	-
PENDING	projects/substrate-kit/meta.md	-	-	-
PENDING	projects/superbot-2.0/coordinator-prompt.md	-	-	-
PENDING	projects/superbot-2.0/failsafe-prompt.md	-	-	-
PENDING	projects/superbot-2.0/instructions.md	-	-	-
PENDING	projects/superbot-2.0/meta.md	-	-	-
PENDING	projects/superbot-games/meta.md	-	-	-
PENDING	projects/superbot-idle/meta.md	-	-	-
PENDING	projects/superbot-mineverse/meta.md	-	-	-
PENDING	projects/superbot-next/meta.md	-	-	-
PENDING	projects/superbot-retro/meta.md	-	-	-
PENDING	projects/superbot-world/coordinator-prompt.md	-	-	-
PENDING	projects/superbot-world/failsafe-prompt.md	-	-	-
PENDING	projects/superbot-world/instructions.md	-	-	-
PENDING	projects/superbot-world/meta.md	-	-	-
PENDING	projects/superbot/meta.md	-	-	-
PENDING	projects/trading-strategy/meta.md	-	-	-
PENDING	projects/venture-lab/coordinator-prompt.md	-	-	-
PENDING	projects/venture-lab/failsafe-prompt.md	-	-	-
PENDING	projects/venture-lab/instructions.md	-	-	-
PENDING	projects/venture-lab/meta.md	-	-	-
PENDING	projects/venture-lab/seat-digest.md	-	-	-
PENDING	projects/venture-lab/setup-script.sh	-	-	-
PENDING	projects/websites/coordinator-prompt.md	-	-	-
PENDING	projects/websites/failsafe-prompt.md	-	-	-
PENDING	projects/websites/instructions.md	-	-	-
PENDING	projects/websites/meta.md	-	-	-
PENDING	projects/websites/setup-script.sh	-	-	-
PENDING	registry/README.md	-	-	-
PENDING	registry/kit-versions.md	-	-	-
PENDING	registry/lanes.json	-	-	-
PENDING	scripts/assemble_triggers_snapshot.py	-	-	-
PENDING	scripts/check_capabilities_grammar.py	-	-	-
PENDING	scripts/check_capabilities_wall_age.py	-	-	-
PENDING	scripts/check_docs_links.py	-	-	-
PENDING	scripts/check_fleet_triage_staleness.py	-	-	-
PENDING	scripts/check_label_hygiene.py	-	-	-
PENDING	scripts/check_lane_liveness.py	-	-	-
PENDING	scripts/check_owner_queue.py	-	-	-
PENDING	scripts/check_roster_freshness.py	-	-	-
PENDING	scripts/check_trigger_health.py	-	-	-
PENDING	scripts/emit_routine_claims.py	-	-	-
PENDING	scripts/env-setup.sh	-	-	-
PENDING	scripts/fixtures/owner-queue-known-bad.md	-	-	-
PENDING	scripts/fixtures/owner-queue-known-good.md	-	-	-
PENDING	scripts/fixtures/r30/clean.yml	-	-	-
PENDING	scripts/fixtures/r30/exfil.yml	-	-	-
PENDING	scripts/fixtures/r30/github-scoped.yml	-	-	-
PENDING	scripts/gen_idea_backlog.py	-	-	-
PENDING	scripts/gen_kit_versions.py	-	-	-
PENDING	scripts/gen_roster.py	-	-	-
PENDING	scripts/preflight.py	-	-	-
PENDING	scripts/r30_merge_check.py	-	-	-
PENDING	scripts/verify_routine_state.py	-	-	-
PENDING	substrate.config.json	-	-	-
PENDING	telemetry/README.md	-	-	-
PENDING	telemetry/lane-liveness-ledger.jsonl	-	-	-
PENDING	telemetry/model-usage.jsonl	-	-	-
PENDING	telemetry/triggers-snapshot.json	-	-	-
PENDING	templates/worker-preamble.md	-	-	-
PENDING	tools/ab_kit_scan.py	-	-	-
PENDING	tools/check_doc_routes.py	-	-	-
PENDING	tools/check_no_false_walls.py	-	-	-
PENDING	tools/chroma_spill_probe.py	-	-	-
PENDING	tools/gemini_delegate.py	-	-	-
PENDING	tools/install_root_hooks.py	-	-	-
PENDING	tools/read_screen_recording.py	-	-	-
PENDING	tools/read_shared_chat.py	-	-	-
PENDING	tools/sim/ci_tier_sim.py	-	-	-
PENDING	tools/test_change_guard.py	-	-	-
PENDING	tools/test_trigger_tools_guard.py	-	-	-
